act,slpstate,time
0,0,14:59:00
0,0,14:59:30
0,0,15:00:00
0,1,15:00:30
0,1,15:01:00
0,1,15:01:30
0,1,15:02:00
0,1,15:02:30
198,0,15:03:00
0,0,15:03:30
0,0,15:04:00
20,0,15:04:30
0,0,15:05:00
0,0,15:05:30
0,0,15:06:00
0,0,15:06:30
0,0,15:07:00
0,0,15:07:30
0,0,15:08:00
0,0,15:08:30
0,0,15:09:00
0,0,15:09:30
0,0,15:10:00
0,0,15:10:30
0,0,15:11:00
0,0,15:11:30
0,1,15:12:00
0,0,15:12:30
0,1,15:13:00
0,1,15:13:30
49,0,15:14:00
0,0,15:14:30
54,0,15:15:00
88,0,15:15:30
0,0,15:16:00
0,0,15:16:30
0,0,15:17:00
0,0,15:17:30
0,0,15:18:00
0,0,15:18:30
0,0,15:19:00
0,0,15:19:30
1,0,15:20:00
0,0,15:20:30
0,0,15:21:00
0,0,15:21:30
0,0,15:22:00
0,0,15:22:30
0,0,15:23:00
0,0,15:23:30
0,0,15:24:00
0,0,15:24:30
0,0,15:25:00
0,0,15:25:30
0,0,15:26:00
0,0,15:26:30
0,0,15:27:00
0,0,15:27:30
0,0,15:28:00
0,0,15:28:30
0,0,15:29:00
0,0,15:29:30
0,0,15:30:00
0,0,15:30:30
0,0,15:31:00
0,0,15:31:30
0,0,15:32:00
0,0,15:32:30
0,0,15:33:00
0,0,15:33:30
0,0,15:34:00
0,0,15:34:30
0,0,15:35:00
0,0,15:35:30
0,0,15:36:00
0,1,15:36:30
0,0,15:37:00
0,0,15:37:30
0,0,15:38:00
42,0,15:38:30
0,0,15:39:00
0,0,15:39:30
13,0,15:40:00
0,0,15:40:30
0,0,15:41:00
0,0,15:41:30
0,0,15:42:00
0,0,15:42:30
0,0,15:43:00
0,0,15:43:30
0,0,15:44:00
0,1,15:44:30
0,0,15:45:00
9,0,15:45:30
0,1,15:46:00
36,1,15:46:30
1,1,15:47:00
0,1,15:47:30
40,1,15:48:00
26,1,15:48:30
3,1,15:49:00
0,0,15:49:30
141,0,15:50:00
88,0,15:50:30
12,1,15:51:00
0,1,15:51:30
8,1,15:52:00
0,1,15:52:30
29,1,15:53:00
3,1,15:53:30
35,1,15:54:00
219,1,15:54:30
250,1,15:55:00
347,1,15:55:30
179,1,15:56:00
250,1,15:56:30
285,1,15:57:00
420,1,15:57:30
335,1,15:58:00
294,1,15:58:30
185,1,15:59:00
219,1,15:59:30
122,1,16:00:00
15,1,16:00:30
65,1,16:01:00
191,1,16:01:30
407,1,16:02:00
285,1,16:02:30
179,1,16:03:00
304,1,16:03:30
407,1,16:04:00
285,1,16:04:30
212,1,16:05:00
250,1,16:05:30
358,1,16:06:00
434,1,16:06:30
258,1,16:07:00
212,1,16:07:30
198,1,16:08:00
185,1,16:08:30
51,1,16:09:00
250,1,16:09:30
127,1,16:10:00
335,1,16:10:30
335,1,16:11:00
198,1,16:11:30
285,1,16:12:00
335,1,16:12:30
335,1,16:13:00
335,1,16:13:30
526,1,16:14:00
294,1,16:14:30
382,1,16:15:00
370,1,16:15:30
510,1,16:16:00
526,1,16:16:30
370,1,16:17:00
394,1,16:17:30
478,1,16:18:00
314,1,16:18:30
382,1,16:19:00
325,1,16:19:30
434,1,16:20:00
205,1,16:20:30
370,1,16:21:00
448,1,16:21:30
680,1,16:22:00
478,1,16:22:30
493,1,16:23:00
407,1,16:23:30
579,1,16:24:00
561,1,16:24:30
234,1,16:25:00
394,1,16:25:30
526,1,16:26:00
478,1,16:26:30
358,1,16:27:00
448,1,16:27:30
526,1,16:28:00
294,1,16:28:30
543,1,16:29:00
463,1,16:29:30
394,1,16:30:00
370,1,16:30:30
173,1,16:31:00
72,1,16:31:30
179,1,16:32:00
276,1,16:32:30
185,1,16:33:00
266,1,16:33:30
118,1,16:34:00
325,1,16:34:30
205,1,16:35:00
85,1,16:35:30
258,1,16:36:00
294,1,16:36:30
510,1,16:37:00
205,1,16:37:30
27,1,16:38:00
31,1,16:38:30
0,1,16:39:00
37,1,16:39:30
2,1,16:40:00
219,1,16:40:30
234,1,16:41:00
185,1,16:41:30
118,1,16:42:00
358,1,16:42:30
70,1,16:43:00
136,1,16:43:30
27,1,16:44:00
168,0,16:44:30
54,0,16:45:00
26,0,16:45:30
34,1,16:46:00
0,1,16:46:30
0,1,16:47:00
0,1,16:47:30
30,1,16:48:00
42,1,16:48:30
335,1,16:49:00
118,1,16:49:30
234,1,16:50:00
185,1,16:50:30
219,1,16:51:00
219,1,16:51:30
314,1,16:52:00
168,1,16:52:30
24,1,16:53:00
99,1,16:53:30
258,1,16:54:00
58,1,16:54:30
205,1,16:55:00
250,1,16:55:30
198,1,16:56:00
191,1,16:56:30
314,1,16:57:00
113,1,16:57:30
258,1,16:58:00
51,1,16:58:30
325,1,16:59:00
266,1,16:59:30
304,1,17:00:00
185,1,17:00:30
156,1,17:01:00
212,1,17:01:30
420,1,17:02:00
179,1,17:02:30
33,1,17:03:00
14,1,17:03:30
198,1,17:04:00
420,1,17:04:30
335,1,17:05:00
266,1,17:05:30
434,1,17:06:00
370,1,17:06:30
347,1,17:07:00
266,1,17:07:30
109,1,17:08:00
258,1,17:08:30
325,1,17:09:00
242,1,17:09:30
394,1,17:10:00
127,1,17:10:30
42,1,17:11:00
266,1,17:11:30
448,1,17:12:00
347,1,17:12:30
198,1,17:13:00
347,1,17:13:30
242,1,17:14:00
136,1,17:14:30
347,1,17:15:00
156,1,17:15:30
198,1,17:16:00
78,1,17:16:30
205,1,17:17:00
185,1,17:17:30
294,1,17:18:00
106,1,17:18:30
102,1,17:19:00
347,1,17:19:30
156,1,17:20:00
219,1,17:20:30
226,1,17:21:00
156,1,17:21:30
314,1,17:22:00
234,1,17:22:30
85,1,17:23:00
63,1,17:23:30
37,1,17:24:00
179,1,17:24:30
81,1,17:25:00
13,1,17:25:30
37,1,17:26:00
72,1,17:26:30
136,1,17:27:00
250,1,17:27:30
234,1,17:28:00
266,1,17:28:30
304,1,17:29:00
145,1,17:29:30
226,1,17:30:00
258,1,17:30:30
258,1,17:31:00
420,1,17:31:30
242,1,17:32:00
420,1,17:32:30
179,1,17:33:00
304,1,17:33:30
61,1,17:34:00
31,1,17:34:30
358,1,17:35:00
179,0,17:35:30
56,1,17:36:00
67,0,17:36:30
40,0,17:37:00
0,0,17:37:30
35,0,17:38:00
7,1,17:38:30
13,1,17:39:00
0,1,17:39:30
0,1,17:40:00
0,1,17:40:30
0,1,17:41:00
234,1,17:41:30
0,1,17:42:00
36,1,17:42:30
0,1,17:43:00
88,1,17:43:30
106,1,17:44:00
95,1,17:44:30
0,1,17:45:00
51,1,17:45:30
13,1,17:46:00
30,0,17:46:30
150,1,17:47:00
49,1,17:47:30
16,1,17:48:00
0,1,17:48:30
13,1,17:49:00
47,1,17:49:30
36,1,17:50:00
85,1,17:50:30
325,1,17:51:00
136,1,17:51:30
150,1,17:52:00
219,1,17:52:30
198,1,17:53:00
250,1,17:53:30
242,1,17:54:00
162,1,17:54:30
0,1,17:55:00
65,1,17:55:30
65,1,17:56:00
0,1,17:56:30
65,1,17:57:00
113,1,17:57:30
150,1,17:58:00
14,1,17:58:30
42,0,17:59:00
15,1,17:59:30
9,1,18:00:00
29,1,18:00:30
0,1,18:01:00
14,1,18:01:30
72,1,18:02:00
6,1,18:02:30
61,1,18:03:00
13,1,18:03:30
141,1,18:04:00
99,1,18:04:30
173,1,18:05:00
226,0,18:05:30
74,1,18:06:00
21,0,18:06:30
0,1,18:07:00
0,1,18:07:30
42,1,18:08:00
6,0,18:08:30
21,1,18:09:00
19,1,18:09:30
16,1,18:10:00
1,1,18:10:30
27,0,18:11:00
30,0,18:11:30
42,1,18:12:00
27,1,18:12:30
0,1,18:13:00
0,0,18:13:30
26,0,18:14:00
28,0,18:14:30
49,0,18:15:00
0,1,18:15:30
0,1,18:16:00
0,1,18:16:30
0,1,18:17:00
31,1,18:17:30
9,1,18:18:00
145,1,18:18:30
242,1,18:19:00
145,1,18:19:30
285,1,18:20:00
106,1,18:20:30
63,1,18:21:00
78,1,18:21:30
0,1,18:22:00
9,1,18:22:30
113,1,18:23:00
61,1,18:23:30
9,1,18:24:00
61,1,18:24:30
88,1,18:25:00
16,1,18:25:30
10,1,18:26:00
8,1,18:26:30
33,1,18:27:00
78,0,18:27:30
8,0,18:28:00
15,0,18:28:30
29,0,18:29:00
0,0,18:29:30
0,1,18:30:00
0,1,18:30:30
0,0,18:31:00
0,1,18:31:30
106,0,18:32:00
27,1,18:32:30
1,0,18:33:00
26,0,18:33:30
1,0,18:34:00
61,1,18:34:30
0,0,18:35:00
0,0,18:35:30
0,0,18:36:00
30,0,18:36:30
0,0,18:37:00
0,0,18:37:30
0,0,18:38:00
0,0,18:38:30
0,0,18:39:00
0,0,18:39:30
0,0,18:40:00
0,0,18:40:30
0,0,18:41:00
0,0,18:41:30
0,0,18:42:00
6,0,18:42:30
0,0,18:43:00
0,1,18:43:30
0,1,18:44:00
0,1,18:44:30
0,1,18:45:00
19,1,18:45:30
47,1,18:46:00
37,0,18:46:30
63,1,18:47:00
7,1,18:47:30
63,0,18:48:00
0,0,18:48:30
13,0,18:49:00
47,0,18:49:30
9,1,18:50:00
0,1,18:50:30
1,0,18:51:00
10,0,18:51:30
28,0,18:52:00
42,0,18:52:30
0,0,18:53:00
0,0,18:53:30
0,0,18:54:00
7,0,18:54:30
0,0,18:55:00
0,0,18:55:30
0,0,18:56:00
0,0,18:56:30
0,0,18:57:00
0,1,18:57:30
0,1,18:58:00
0,1,18:58:30
0,1,18:59:00
0,1,18:59:30
0,1,19:00:00
191,1,19:00:30
242,1,19:01:00
168,1,19:01:30
61,1,19:02:00
242,1,19:02:30
145,1,19:03:00
212,1,19:03:30
168,1,19:04:00
156,1,19:04:30
34,1,19:05:00
37,1,19:05:30
20,1,19:06:00
0,1,19:06:30
6,1,19:07:00
14,1,19:07:30
304,1,19:08:00
212,1,19:08:30
78,0,19:09:00
14,1,19:09:30
42,0,19:10:00
56,1,19:10:30
3,1,19:11:00
23,1,19:11:30
0,1,19:12:00
19,1,19:12:30
14,1,19:13:00
58,0,19:13:30
31,1,19:14:00
74,0,19:14:30
44,1,19:15:00
0,0,19:15:30
47,0,19:16:00
0,0,19:16:30
16,0,19:17:00
0,0,19:17:30
0,0,19:18:00
0,0,19:18:30
0,0,19:19:00
0,0,19:19:30
0,0,19:20:00
0,1,19:20:30
16,0,19:21:00
0,0,19:21:30
3,0,19:22:00
74,0,19:22:30
0,0,19:23:00
0,1,19:23:30
0,1,19:24:00
0,1,19:24:30
0,1,19:25:00
0,1,19:25:30
127,1,19:26:00
47,1,19:26:30
285,1,19:27:00
0,1,19:27:30
0,0,19:28:00
7,0,19:28:30
65,0,19:29:00
44,0,19:29:30
1,0,19:30:00
0,0,19:30:30
0,0,19:31:00
0,0,19:31:30
0,1,19:32:00
0,0,19:32:30
0,0,19:33:00
6,0,19:33:30
85,0,19:34:00
0,0,19:34:30
0,0,19:35:00
0,0,19:35:30
0,0,19:36:00
0,1,19:36:30
0,1,19:37:00
0,1,19:37:30
0,1,19:38:00
74,1,19:38:30
0,1,19:39:00
141,1,19:39:30
325,1,19:40:00
294,1,19:40:30
325,1,19:41:00
226,1,19:41:30
420,1,19:42:00
168,1,19:42:30
156,1,19:43:00
185,1,19:43:30
179,1,19:44:00
36,1,19:44:30
109,1,19:45:00
88,1,19:45:30
33,1,19:46:00
65,1,19:46:30
78,1,19:47:00
78,1,19:47:30
58,1,19:48:00
78,1,19:48:30
72,1,19:49:00
168,1,19:49:30
16,1,19:50:00
67,1,19:50:30
102,1,19:51:00
26,1,19:51:30
81,1,19:52:00
162,1,19:52:30
26,1,19:53:00
85,1,19:53:30
13,1,19:54:00
22,1,19:54:30
51,1,19:55:00
168,1,19:55:30
113,1,19:56:00
49,1,19:56:30
99,1,19:57:00
37,1,19:57:30
35,1,19:58:00
95,1,19:58:30
106,1,19:59:00
162,1,19:59:30
127,1,20:00:00
212,1,20:00:30
191,1,20:01:00
258,1,20:01:30
226,1,20:02:00
358,1,20:02:30
358,1,20:03:00
242,1,20:03:30
325,1,20:04:00
407,1,20:04:30
258,1,20:05:00
304,1,20:05:30
276,1,20:06:00
226,1,20:06:30
394,1,20:07:00
234,1,20:07:30
70,1,20:08:00
1,1,20:08:30
141,1,20:09:00
212,1,20:09:30
304,1,20:10:00
347,1,20:10:30
35,1,20:11:00
74,1,20:11:30
6,1,20:12:00
5,1,20:12:30
0,1,20:13:00
0,1,20:13:30
226,1,20:14:00
266,1,20:14:30
185,1,20:15:00
156,1,20:15:30
358,1,20:16:00
88,1,20:16:30
314,1,20:17:00
226,1,20:17:30
226,1,20:18:00
185,1,20:18:30
74,1,20:19:00
70,1,20:19:30
127,1,20:20:00
179,1,20:20:30
88,1,20:21:00
212,1,20:21:30
234,1,20:22:00
276,1,20:22:30
219,1,20:23:00
304,1,20:23:30
314,1,20:24:00
198,1,20:24:30
304,1,20:25:00
81,1,20:25:30
347,1,20:26:00
250,1,20:26:30
173,1,20:27:00
212,1,20:27:30
394,1,20:28:00
276,1,20:28:30
382,1,20:29:00
370,1,20:29:30
122,1,20:30:00
54,1,20:30:30
99,1,20:31:00
54,1,20:31:30
136,1,20:32:00
0,1,20:32:30
99,1,20:33:00
47,1,20:33:30
15,1,20:34:00
35,1,20:34:30
58,0,20:35:00
118,0,20:35:30
42,0,20:36:00
44,0,20:36:30
1,0,20:37:00
0,0,20:37:30
3,0,20:38:00
0,0,20:38:30
0,0,20:39:00
3,1,20:39:30
0,0,20:40:00
0,0,20:40:30
0,0,20:41:00
42,0,20:41:30
0,1,20:42:00
1,0,20:42:30
12,0,20:43:00
0,0,20:43:30
21,0,20:44:00
9,1,20:44:30
0,0,20:45:00
14,0,20:45:30
15,0,20:46:00
19,1,20:46:30
0,0,20:47:00
0,0,20:47:30
16,0,20:48:00
21,0,20:48:30
0,1,20:49:00
15,0,20:49:30
0,0,20:50:00
5,0,20:50:30
24,0,20:51:00
0,0,20:51:30
0,0,20:52:00
0,0,20:52:30
0,1,20:53:00
5,0,20:53:30
0,1,20:54:00
0,1,20:54:30
49,1,20:55:00
0,1,20:55:30
47,1,20:56:00
47,1,20:56:30
30,1,20:57:00
21,1,20:57:30
17,1,20:58:00
35,0,20:58:30
9,0,20:59:00
27,1,20:59:30
24,0,21:00:00
0,1,21:00:30
8,1,21:01:00
21,1,21:01:30
0,1,21:02:00
58,1,21:02:30
23,0,21:03:00
113,1,21:03:30
23,0,21:04:00
1,0,21:04:30
10,0,21:05:00
37,0,21:05:30
0,0,21:06:00
0,0,21:06:30
0,0,21:07:00
0,0,21:07:30
0,0,21:08:00
17,0,21:08:30
0,1,21:09:00
7,1,21:09:30
0,1,21:10:00
0,1,21:10:30
29,1,21:11:00
16,1,21:11:30
1,1,21:12:00
54,1,21:12:30
136,1,21:13:00
226,1,21:13:30
150,1,21:14:00
250,1,21:14:30
212,1,21:15:00
127,1,21:15:30
226,1,21:16:00
191,1,21:16:30
212,1,21:17:00
212,1,21:17:30
198,1,21:18:00
276,1,21:18:30
347,1,21:19:00
212,1,21:19:30
258,1,21:20:00
358,1,21:20:30
258,1,21:21:00
198,1,21:21:30
136,1,21:22:00
276,1,21:22:30
314,1,21:23:00
212,1,21:23:30
266,1,21:24:00
141,1,21:24:30
258,1,21:25:00
335,1,21:25:30
198,1,21:26:00
370,1,21:26:30
294,1,21:27:00
198,1,21:27:30
234,1,21:28:00
234,1,21:28:30
242,1,21:29:00
179,1,21:29:30
258,1,21:30:00
234,1,21:30:30
78,1,21:31:00
156,1,21:31:30
242,1,21:32:00
0,1,21:32:30
92,1,21:33:00
0,1,21:33:30
234,1,21:34:00
3,1,21:34:30
304,1,21:35:00
370,1,21:35:30
0,1,21:36:00
0,0,21:36:30
0,0,21:37:00
67,1,21:37:30
15,1,21:38:00
0,1,21:38:30
0,1,21:39:00
35,0,21:39:30
12,1,21:40:00
5,1,21:40:30
150,1,21:41:00
0,0,21:41:30
0,1,21:42:00
15,1,21:42:30
23,1,21:43:00
0,1,21:43:30
58,1,21:44:00
17,1,21:44:30
0,1,21:45:00
95,1,21:45:30
314,1,21:46:00
510,1,21:46:30
179,1,21:47:00
156,1,21:47:30
276,1,21:48:00
179,1,21:48:30
0,1,21:49:00
36,1,21:49:30
28,1,21:50:00
85,1,21:50:30
35,1,21:51:00
92,1,21:51:30
9,1,21:52:00
0,1,21:52:30
37,1,21:53:00
113,1,21:53:30
58,0,21:54:00
92,1,21:54:30
1,1,21:55:00
0,1,21:55:30
0,1,21:56:00
78,1,21:56:30
27,1,21:57:00
0,0,21:57:30
122,0,21:58:00
34,0,21:58:30
7,0,21:59:00
0,0,21:59:30
8,0,22:00:00
16,0,22:00:30
0,0,22:01:00
0,0,22:01:30
9,0,22:02:00
0,0,22:02:30
3,0,22:03:00
0,0,22:03:30
0,0,22:04:00
0,0,22:04:30
0,0,22:05:00
3,1,22:05:30
0,0,22:06:00
0,0,22:06:30
0,1,22:07:00
26,1,22:07:30
0,0,22:08:00
0,0,22:08:30
61,0,22:09:00
17,0,22:09:30
0,0,22:10:00
0,0,22:10:30
0,0,22:11:00
0,0,22:11:30
0,1,22:12:00
0,0,22:12:30
0,0,22:13:00
0,0,22:13:30
47,0,22:14:00
0,0,22:14:30
3,0,22:15:00
8,1,22:15:30
0,1,22:16:00
0,0,22:16:30
3,0,22:17:00
44,1,22:17:30
26,1,22:18:00
0,0,22:18:30
0,1,22:19:00
70,0,22:19:30
10,0,22:20:00
0,1,22:20:30
42,1,22:21:00
0,1,22:21:30
0,1,22:22:00
40,1,22:22:30
5,0,22:23:00
70,1,22:23:30
23,0,22:24:00
44,1,22:24:30
0,1,22:25:00
54,1,22:25:30
0,1,22:26:00
42,1,22:26:30
49,1,22:27:00
37,0,22:27:30
14,0,22:28:00
122,1,22:28:30
29,0,22:29:00
0,0,22:29:30
0,1,22:30:00
24,1,22:30:30
5,1,22:31:00
5,0,22:31:30
15,0,22:32:00
22,0,22:32:30
85,0,22:33:00
0,0,22:33:30
0,0,22:34:00
0,0,22:34:30
0,0,22:35:00
0,0,22:35:30
0,0,22:36:00
0,0,22:36:30
0,1,22:37:00
0,0,22:37:30
0,0,22:38:00
13,0,22:38:30
49,0,22:39:00
0,0,22:39:30
0,1,22:40:00
0,1,22:40:30
0,1,22:41:00
0,1,22:41:30
33,1,22:42:00
1,1,22:42:30
212,1,22:43:00
58,1,22:43:30
72,1,22:44:00
70,1,22:44:30
28,1,22:45:00
0,1,22:45:30
0,1,22:46:00
72,1,22:46:30
95,1,22:47:00
7,1,22:47:30
266,1,22:48:00
150,1,22:48:30
0,1,22:49:00
0,1,22:49:30
0,1,22:50:00
15,1,22:50:30
74,1,22:51:00
81,0,22:51:30
219,1,22:52:00
20,0,22:52:30
95,0,22:53:00
0,0,22:53:30
16,0,22:54:00
0,0,22:54:30
5,0,22:55:00
0,0,22:55:30
0,0,22:56:00
0,0,22:56:30
0,0,22:57:00
0,1,22:57:30
0,1,22:58:00
0,1,22:58:30
0,1,22:59:00
74,0,22:59:30
44,0,23:00:00
22,0,23:00:30
74,0,23:01:00
0,0,23:01:30
0,0,23:02:00
0,0,23:02:30
0,0,23:03:00
0,0,23:03:30
0,0,23:04:00
0,1,23:04:30
0,1,23:05:00
0,1,23:05:30
0,0,23:06:00
28,0,23:06:30
27,0,23:07:00
16,1,23:07:30
0,0,23:08:00
0,0,23:08:30
0,0,23:09:00
118,0,23:09:30
3,0,23:10:00
0,1,23:10:30
0,0,23:11:00
6,0,23:11:30
0,1,23:12:00
30,0,23:12:30
0,0,23:13:00
0,1,23:13:30
49,0,23:14:00
0,1,23:14:30
0,0,23:15:00
33,0,23:15:30
0,0,23:16:00
23,0,23:16:30
0,0,23:17:00
0,0,23:17:30
0,1,23:18:00
0,1,23:18:30
0,0,23:19:00
0,0,23:19:30
26,0,23:20:00
78,0,23:20:30
0,0,23:21:00
0,0,23:21:30
0,0,23:22:00
0,0,23:22:30
0,0,23:23:00
0,0,23:23:30
0,0,23:24:00
0,0,23:24:30
0,0,23:25:00
0,0,23:25:30
0,0,23:26:00
0,0,23:26:30
0,0,23:27:00
0,0,23:27:30
0,1,23:28:00
0,1,23:28:30
0,1,23:29:00
0,1,23:29:30
0,1,23:30:00
0,1,23:30:30
370,1,23:31:00
88,1,23:31:30
3,1,23:32:00
0,1,23:32:30
0,1,23:33:00
113,0,23:33:30
258,0,23:34:00
2,0,23:34:30
1,0,23:35:00
0,0,23:35:30
0,0,23:36:00
0,0,23:36:30
0,0,23:37:00
0,0,23:37:30
0,0,23:38:00
0,0,23:38:30
0,0,23:39:00
1,0,23:39:30
0,0,23:40:00
0,0,23:40:30
0,0,23:41:00
0,0,23:41:30
0,0,23:42:00
0,0,23:42:30
0,0,23:43:00
0,0,23:43:30
0,0,23:44:00
2,0,23:44:30
1,0,23:45:00
0,0,23:45:30
0,0,23:46:00
0,0,23:46:30
0,0,23:47:00
0,0,23:47:30
0,0,23:48:00
0,0,23:48:30
0,0,23:49:00
0,0,23:49:30
0,0,23:50:00
0,0,23:50:30
0,0,23:51:00
0,0,23:51:30
0,0,23:52:00
0,0,23:52:30
0,0,23:53:00
0,0,23:53:30
0,0,23:54:00
0,0,23:54:30
0,0,23:55:00
0,0,23:55:30
0,0,23:56:00
0,0,23:56:30
0,0,23:57:00
0,0,23:57:30
0,0,23:58:00
0,0,23:58:30
1,0,23:59:00
0,0,23:59:30
0,0,0:00:00
2,0,0:00:30
0,0,0:01:00
5,0,0:01:30
0,0,0:02:00
0,0,0:02:30
0,0,0:03:00
0,0,0:03:30
0,0,0:04:00
0,0,0:04:30
0,0,0:05:00
0,0,0:05:30
0,0,0:06:00
0,0,0:06:30
0,0,0:07:00
0,0,0:07:30
0,0,0:08:00
0,0,0:08:30
0,0,0:09:00
0,0,0:09:30
0,0,0:10:00
0,0,0:10:30
0,0,0:11:00
0,0,0:11:30
0,0,0:12:00
0,0,0:12:30
0,0,0:13:00
0,0,0:13:30
0,1,0:14:00
0,0,0:14:30
0,0,0:15:00
0,0,0:15:30
74,0,0:16:00
0,0,0:16:30
0,0,0:17:00
0,0,0:17:30
1,0,0:18:00
0,0,0:18:30
0,0,0:19:00
0,0,0:19:30
0,0,0:20:00
0,0,0:20:30
0,0,0:21:00
0,0,0:21:30
0,0,0:22:00
0,0,0:22:30
0,0,0:23:00
0,0,0:23:30
0,0,0:24:00
0,0,0:24:30
0,0,0:25:00
0,0,0:25:30
0,1,0:26:00
0,1,0:26:30
0,1,0:27:00
0,1,0:27:30
0,1,0:28:00
0,1,0:28:30
285,1,0:29:00
198,1,0:29:30
185,1,0:30:00
212,1,0:30:30
156,1,0:31:00
0,1,0:31:30
156,1,0:32:00
304,1,0:32:30
493,1,0:33:00
1057,1,0:33:30
258,1,0:34:00
173,1,0:34:30
31,1,0:35:00
127,1,0:35:30
0,1,0:36:00
0,1,0:36:30
8,1,0:37:00
61,1,0:37:30
65,1,0:38:00
51,1,0:38:30
23,1,0:39:00
141,1,0:39:30
156,1,0:40:00
141,1,0:40:30
156,0,0:41:00
72,0,0:41:30
0,0,0:42:00
61,0,0:42:30
0,1,0:43:00
0,1,0:43:30
0,1,0:44:00
0,1,0:44:30
28,1,0:45:00
12,1,0:45:30
61,1,0:46:00
9,1,0:46:30
13,1,0:47:00
118,1,0:47:30
122,0,0:48:00
113,0,0:48:30
150,0,0:49:00
0,0,0:49:30
0,0,0:50:00
0,0,0:50:30
0,0,0:51:00
0,1,0:51:30
0,0,0:52:00
0,1,0:52:30
0,1,0:53:00
19,0,0:53:30
13,0,0:54:00
14,0,0:54:30
17,0,0:55:00
12,0,0:55:30
0,0,0:56:00
0,0,0:56:30
0,0,0:57:00
0,0,0:57:30
0,0,0:58:00
0,0,0:58:30
0,1,0:59:00
0,0,0:59:30
0,0,1:00:00
0,1,1:00:30
28,1,1:01:00
0,1,1:01:30
1,1,1:02:00
20,1,1:02:30
0,1,1:03:00
106,0,1:03:30
285,0,1:04:00
20,0,1:04:30
0,0,1:05:00
0,0,1:05:30
0,0,1:06:00
0,0,1:06:30
3,0,1:07:00
0,0,1:07:30
0,1,1:08:00
0,1,1:08:30
0,1,1:09:00
0,1,1:09:30
3,1,1:10:00
0,0,1:10:30
212,0,1:11:00
1,0,1:11:30
20,0,1:12:00
0,0,1:12:30
0,0,1:13:00
0,0,1:13:30
0,0,1:14:00
0,0,1:14:30
0,0,1:15:00
0,0,1:15:30
0,0,1:16:00
0,0,1:16:30
0,0,1:17:00
0,0,1:17:30
19,0,1:18:00
0,0,1:18:30
0,0,1:19:00
0,1,1:19:30
0,0,1:20:00
0,1,1:20:30
0,0,1:21:00
61,0,1:21:30
0,0,1:22:00
20,0,1:22:30
2,0,1:23:00
0,0,1:23:30
0,0,1:24:00
0,0,1:24:30
0,0,1:25:00
0,0,1:25:30
16,0,1:26:00
5,0,1:26:30
0,0,1:27:00
0,0,1:27:30
1,1,1:28:00
0,0,1:28:30
0,0,1:29:00
0,0,1:29:30
21,0,1:30:00
0,0,1:30:30
0,0,1:31:00
0,0,1:31:30
17,0,1:32:00
0,0,1:32:30
0,0,1:33:00
1,0,1:33:30
0,0,1:34:00
0,0,1:34:30
0,0,1:35:00
0,1,1:35:30
3,0,1:36:00
0,0,1:36:30
0,0,1:37:00
22,0,1:37:30
0,0,1:38:00
0,0,1:38:30
0,0,1:39:00
0,0,1:39:30
0,1,1:40:00
0,0,1:40:30
0,0,1:41:00
0,0,1:41:30
33,0,1:42:00
0,0,1:42:30
0,0,1:43:00
0,0,1:43:30
0,0,1:44:00
0,0,1:44:30
0,0,1:45:00
0,0,1:45:30
0,0,1:46:00
0,0,1:46:30
0,0,1:47:00
13,0,1:47:30
0,0,1:48:00
0,0,1:48:30
0,0,1:49:00
0,0,1:49:30
0,0,1:50:00
0,0,1:50:30
0,0,1:51:00
0,0,1:51:30
0,0,1:52:00
0,0,1:52:30
0,0,1:53:00
0,0,1:53:30
0,0,1:54:00
0,0,1:54:30
0,0,1:55:00
0,0,1:55:30
0,0,1:56:00
0,0,1:56:30
0,0,1:57:00
0,0,1:57:30
0,0,1:58:00
0,0,1:58:30
0,0,1:59:00
0,0,1:59:30
0,0,2:00:00
0,0,2:00:30
0,0,2:01:00
0,0,2:01:30
0,0,2:02:00
0,0,2:02:30
0,0,2:03:00
0,0,2:03:30
0,0,2:04:00
0,0,2:04:30
0,0,2:05:00
0,0,2:05:30
0,0,2:06:00
0,0,2:06:30
0,0,2:07:00
0,0,2:07:30
0,0,2:08:00
0,0,2:08:30
0,0,2:09:00
0,0,2:09:30
0,0,2:10:00
0,0,2:10:30
0,0,2:11:00
0,0,2:11:30
14,0,2:12:00
0,0,2:12:30
5,0,2:13:00
0,0,2:13:30
0,0,2:14:00
0,0,2:14:30
0,0,2:15:00
0,0,2:15:30
0,0,2:16:00
0,0,2:16:30
0,0,2:17:00
0,0,2:17:30
0,0,2:18:00
0,0,2:18:30
16,0,2:19:00
0,0,2:19:30
1,0,2:20:00
0,0,2:20:30
0,0,2:21:00
0,0,2:21:30
0,0,2:22:00
0,0,2:22:30
16,0,2:23:00
0,0,2:23:30
0,0,2:24:00
0,0,2:24:30
0,0,2:25:00
0,0,2:25:30
0,0,2:26:00
0,0,2:26:30
0,0,2:27:00
0,0,2:27:30
0,0,2:28:00
0,0,2:28:30
0,0,2:29:00
0,0,2:29:30
0,0,2:30:00
0,0,2:30:30
0,0,2:31:00
0,0,2:31:30
0,0,2:32:00
0,0,2:32:30
0,0,2:33:00
0,0,2:33:30
0,0,2:34:00
0,0,2:34:30
0,0,2:35:00
0,0,2:35:30
0,0,2:36:00
0,1,2:36:30
0,0,2:37:00
0,0,2:37:30
0,0,2:38:00
